managingagency,projectid,description,citycost,noncitycost,totalcost
846,P-4PLG12A,"Reconstruction of plgr, Borough ofQueens (QG-112M)",1000,38000,39000
42,BA016-015,Subotnick Center Display System,39000,0,39000
850,HWM1165,RECONSTRUCTION OF FULTON STREET - PHASE III,39000,0,39000
850,AGDJCCCON,JCC of Greater Coney Island Senior Center Computer System,39000,0,39000
850,HRDNQSACA,"QSAC, Inc. - Equipment Purchases",39000,0,39000
850,HLDNTRANT,"Transitional Services for New York, Inc. - Vehicle Purchase",38000,0,38000
850,PWKNBERGE,BERGEN BASIN COMMUNITY DEVELOPMENT CORP. - VAN PURCHASE,38000,0,38000
37,LNXA13WIF,BRONX - Boroughwide WiFi Upgrade,38000,0,38000
850,PWDNUNITT,UNITED COMMUNITY CENTERS - VEHICLE PURCHASE,38000,0,38000
42,CA028-012,University Information Technology Training Center,38000,0,38000
111,DOF2CAMA,DOF CAMA Expansion,38000,0,38000
126,PV767RTF2,RTF - Rooftop Films Projection System,38000,0,38000
111,COM2PARIS,Comptroller: Pension Accounting Reconciliation & Informatio,38000,0,38000
850,HWQ232H,RECONSTRUCTION OF DONGAN AVE AT 88TH STREET,38000,0,38000
111,PO-D185B1,Passenger Van for 70th Pct,38000,0,38000
801,RIVERDALE,RIVERDALE NEIGHBORHOOD HOUSE,38000,0,38000
850,HWX647A,RECONSTRUCTION OF PAULDING AVENUE - PHASE I,37000,0,37000
841,HBM1187,WEST 36TH STREET / AMTRAK ST BRANCH 2-24501-F,37000,0,37000
37,LNMA11MBB,MANHATTAN - Borough Wide Technology Replacement,37000,0,37000
846,P-6ASBE06,ASBESTOS ABATEMENT - CITYWIDE CNYG-2106M,37000,0,37000
126,PV467MAEQ,Mama Foundation for the Arts - Equipment Purchase,37000,0,37000
856,PW308DCA,DCA VEHICLE REPLACEMENTS,37000,0,37000
801,GMDCACQ3,FA - GMDC Construction - Weatherization,37000,0,37000
56,PO163-90,90 precinct computer equipment and infrastructure upgrades,37000,0,37000
57,F175EMS18,EMS STATION 18 - TRAILERS,37000,0,37000
858,ECTP1FAC,ECTP Facilities Cutover for PSAC1,37000,0,37000
846,P-4RAIMON,PAUL RAIMONDA PLAYGROUND Q298-114M,37000,0,37000
850,LBC09GPRF,GREENPOINT - Roof Renovation,37000,0,37000
846,P-412RKGZ,RUFUS KING PARK GAZEBO RC Q023-112M,37000,0,37000
816,HL82SPCA2,ANIMAL SHELTER 326 EAST 110 STREET MANHATTAN,37000,0,37000
111,DCP8LANU,Dept of City Planning - LAN and Network Upgrade,37000,0,37000
42,KG007-004,Student Conference Center,37000,0,37000
42,NY004-008,"NEW TELECOM SYSTEM AND NETWORK INFRASTRUCTURE, ETC.",37000,0,37000
850,HRQN756A,QSAC - Vehicle Purchase,37000,0,37000
111,ACT6VOIP,Office of the Actuary VoIP Implementation,37000,0,37000
819,33201142,EHC: PURCHASE JACKSON TABLE SYSTEM,36000,0,36000
850,PWQNHOUSS,QUEENS COMMUNITY HOUSE - EQUIPMENT PURCHASE,36000,0,36000
56,PO79BMAJI,111TH AND 46TH PCT FENCES FOR PARKING LOT,36000,0,36000
850,RWX003,BAILEY PLACE RETAINING WALL,36000,0,36000
850,LBC08BDRF,BEDFORD - Roof Replacement,36000,0,36000
850,HRMNAFTER,The After-School Corporation - Equipment Purchases,36000,0,36000
850,HL82FHCMF,Montefiore Hospital - WIRELESS TELECOM SYSTEM FOR FAMILY HC,36000,0,36000
96,HRQN942,Emerald Isle immigration Center,36000,0,36000
850,PV274-BOI,NYHOS - NY HALL OF SCIENCE INSTALLATION OF 2 NEW BOILERS,36000,0,36000
858,DOIT3TRAN,DoITT Transparency Website,36000,0,36000
850,AGKNBETHL,BETHLEHEM EVANGELICAL LUTHERAN CHURCH - PURCHASE OF A BUS,36000,0,36000
850,HWCSCH1,SCHOOL SAFETY IMPROVEMENT - CITYWIDE,36000,0,36000
816,HL82ACCUT,ANIMAL CARE & CONTROL NYC: PURCHASE OF ULTRASOUND,36000,0,36000
850,HLDNBLOOD,NEW YORK BLOOD CENTER - IMAGING FLOW CYTOMETER,36000,0,36000
850,PV490JNAC,SHCC - BUILDING D JOHN NOBLE COLLECTION Install. of AC,36000,0,36000
68,HOURVEH,Hour Children Vehicle Purchase for Program Services,36000,0,36000
850,SANBROAD2,BROAD CHANNEL LIBRARY GUTTERS AND LEADERS,4000,32000,36000
846,P-1GRAUER,Conrad Grauer field - demo & const of 20 ft fence X150-11,36000,0,36000
126,PV46752PR,CLG - 52nd Street Project - Lighting System,36000,0,36000
850,HRMNAFRIC,"African Services Committee, Inc.- Equipment Purchases",36000,0,36000
806,HAM07CIDC,CITIZENS CARE DAY CARE - PLAYGROUND EQUIPMENT AND MATTING,36000,0,36000
801,PWXMAD,MADISON SQ BOYS & GIRLS CLUB BRONX - GYMNASIUM RENOVATION,36000,0,36000
72,C75RNDCEQ,REPLACEMENT OF FOOD SERVICE EQUIPMENT - RNDC,36000,0,36000
850,PWD9GAY,GAY LESBIAN STRAIGHT EDUCATION NETWORK,36000,0,36000
850,PV279-DOM,NYCC - NY CITY CENTER Dome Reconstruction,36000,0,36000
850,PWKNJCCMP,JCC OF MARINE PARK- REFRIDGERATOR VEHICLE,36000,0,36000
126,PV575RUB3,RUB - Rubin Museum of Art - Equipment System,36000,0,36000
850,PVQ001LAH,"LAH - Louis Armstrong House, Garden Wall Reconstruction",36000,0,36000
111,PO187PR16,45 POLAR CUTTER WITH EMC MONITOR,36000,0,36000
850,PV467-EL3,ESP - Eldridge Street Project- History & Intrepretive Cente,36000,0,36000
846,P-2ETREE7,Trees - FY07 Spring Planting (BG-207M),36000,0,36000
850,HRMNALTVA,CTR. FOR ALTERNATIVE SENTENCING & EMPLOYMENT SVCS - Van,36000,0,36000
846,P-1CROT60,HAFFEN PARK RC OF ATHLETIC FIELD X196-105M,35000,0,35000
111,CCN6CB6,Community Board #6 Computers,35000,0,35000
39,LQC122INF,SYSTEMWIDE - Computer Infrastructure Replacement/Enhancemen,35000,0,35000
856,E13-0005,DPR - FIVE BORO COMPLEX- BOILER UPGRADES,35000,0,35000
111,CCN4LMEDC,Lutheran Medical Center public computer lab,35000,0,35000
841,HWK00504,Atlantic Avenue - Purchase of WalkNYC Signs,35000,0,35000
126,PV256MTC2,MTC - Exterior Renovation of Friedman Theater,35000,0,35000
856,PWQ77COM2,QUEENS BP COMPUTERS,35000,0,35000
850,HL82JAMCC,JAMAICA COMMUNICARE CENTER,35000,0,35000
42,CA201LG02,PHOTOVOLTAIC EQUIPMENT,35000,0,35000
42,YC041-012,Lobby Improvements,35000,0,35000
42,JJ021-015,Lloyd Sealy Library Upgrade,35000,0,35000
850,SANDHW25,Reconstruction of Beach 9th Street - Hurricane Sandy,35000,0,35000
816,HL82ACCUL,ANIMAL CARE AND CONTROL: ULTRASOUND TECHNOLOGY SYSTEM,35000,0,35000
39,LQLARSCAR,LAURELTON AND ROSEDALE COMPUTER CARTS,35000,0,35000
126,PVBRACEQ1,BRAC - Bronx River Art Center - Computer Equipment,35000,0,35000
858,DOITXSAN,DoITT Enterprise Storage Consolidation Project,35000,0,35000
801,LOMBARDY,EWVIDCO - Lombardy Street,35000,0,35000
42,CA051-015,Guttman Comm. Coll. Building Canopy,35000,0,35000
801,SUNSETWIF,Sunset Park 5th Avenue Wired - Sunset Park BID Free WiFi,35000,0,35000
850,HED-563,"Water Main Work in various locations, Project X2009-04",35000,0,35000
846,P-307CPTU,CENTRAL PARK EAST - TECHNOLOGY UPGRADE,35000,0,35000
39,LQCOTECH,CORONA - TECHNOLOGY UPGRADE,35000,0,35000
826,SEWER-13,FAD 13-17 Sewer Extension,35000,0,35000
850,HLDNYORKB,"New York Blood Center, Inc. - Vehicle Purchases",35000,0,35000
35,LRCA14LPA,AV Equipment,35000,0,35000
850,SECBMTAN2,RECON OF CATCH BASINS IN VARIOUS LOCATIONS IN MANHATTAN,35000,0,35000
858,DOITXCDA,"DoITT Construction, Demolition and Abatement (CDA) System",35000,0,35000
126,PV297-MGC,Martha Graham Dance Center - Dance Floor,35000,0,35000
126,PV464-WAV,WH - Wave Hill - Audio Visual System,35000,0,35000
126,PV467-DOG,3LD - 3 Legged Dog Theater Company - Equipment,35000,0,35000
856,PWD998WWC,WILLOUGHBY WALK COOPERATIVE,35000,0,35000
801,AGDSNAP,Services Now for Adult Persons,35000,0,35000
126,PV230OPEQ,WCS NEW YORK AQUARIUM - Operations Equipment,35000,0,35000
846,P-3LAGEQU,FRIENDS OF LAGUARDIA PLACE - EQUIPMENT PURCHASE,35000,0,35000
850,HBPED400M,"PED BRIDGES - MORRIS ST, E111 ST, E128 ST,129 ST,W181 ST",35000,0,35000
111,PO208-MDT,MOBILE DATA COMPUTERS,35000,0,35000
846,P-1CRACKB,Vehicle for Towing Crack Sealer & Wasteline Router - BRONX,35000,0,35000
850,PV256-FRI,MTC - Renovation of Friedman Theater,35000,0,35000
111,CCN6CB7,Community Board #7 Computers,35000,0,35000
850,LQQ122-EE,EAST ELMHURST - Renovation,35000,0,35000
126,PV829-ADH,Aaron Davis Hall Lighting System for Gatehouse,35000,0,35000
850,HH115DSFA,DEAN STREET FIRE SAFETY,35000,0,35000
816,HL99ANIC1,ANIMAL CARE & CONTROL OF NEW YORK CITY,35000,0,35000
850,SEQ200517,"Storm Swr ext 119 ave b/t 192 & 195 st, QNS",35000,0,35000
42,BX035-015,Computer and Lab Upgrades,35000,0,35000
850,HL82NYMHR,NEW YORK METHODIST HOSPITAL,34000,0,34000
846,P-4BWIDEJ,QUEENS - COUNCIL & BP MULTI SITE QG-811M,34000,0,34000
850,PV467-JME,JM - Jewish Museum - Renovation/Equipment Purchase,34000,0,34000
850,PV467-HTC,HTC - HT Dance Co/Chen Dance Ctr - 2nd Floor Renovation,34000,0,34000
846,PV510-HLG,SIBG -SI BOTANICAL GARDEN Healing Garden R116-506M,34000,0,34000
846,P-1ORCTEL,Comm. Duct Supp. & Inst. Orchard Beach & Turtle Cove XG-11,34000,0,34000
850,PV022-CHL,MMA - Met Museum - Chiller Relocation & Replacement,34000,0,34000
42,BA007-007,Campus External Lighting,34000,0,34000
846,P-412HVDP,HOWARD VON DOHLEN PLAYGROUND-RENOVATIONS Q105-112M,34000,0,34000
126,PVNYTWSYS,"NYTW - New York Theatre Workshop IT, Lighting , and Sound",34000,0,34000
850,PV354RTC5,RTC -Roundabout Theatre Co. - Studio 54 Exterior HVAC/Backs,34000,0,34000
850,PV272-VHE,QBG - QUEENS BOTANICAL GARDEN VEHICLES PURCHASE,34000,0,34000
801,PV194ISAF,"Intrepid Exterior Lighting, Fire Alarm & Safety Improvement",33000,0,33000
846,P-2PNYT19,"FY13 ST Planting Brooklyn CB 1-4, 6, 8, 9 Fall - BG-312M",33000,0,33000
850,LNXA13SPY,SPUTYEN DUVYIL - Sidewalk Replacement,33000,0,33000
111,PO163SIEM,NETWORK SECURITY INFORMATION & EVENT MANAGEMENT SYSTEM,33000,0,33000
827,S136-264K,Staten Island 2 Roof Replacement,33000,0,33000
42,CC006-004,Natural Gas Powered Buses,33000,0,33000
850,PV464-ADA,WH - Wave Hill ADA Compliance Renovation,33000,0,33000
42,CC019-011,Renov of Fire House for Arts Studios and Community Space,33000,0,33000
126,PV736PTC1,Pearl Theatre - Purchase of Lighting System,33000,0,33000
801,YWASHEIG2,FA - YM & YWHA of Washington Heights Renovation,33000,0,33000
850,PWDNYUNJA,NEW YORK United Jewish ASSOCIATION - vehicle,32000,0,32000
846,P-309MPSC,Morningside Park Security Cameras,32000,0,32000
850,HLDNFAMIL,THE INSTITUTE FOR FAMILY HEALTH CENTER OF HARLEM,32000,0,32000
850,PW357MOCS,253 BROADWAY- 9TH FLOOR REHABILITATION OF MOCS SPACE,32000,0,32000
850,LNCSAGREA,ST AGNES - ADA and Renovation,32000,0,32000
42,ME017-004,ACADEMIC COMPUTING UPGRADE,32000,0,32000
850,PV264-FCH,"BAM - FACADE CANOPY, DISABLED ACCESS AND STREETSCAPE",32000,0,32000
846,P-200PPBF,PROSP. PK. BASEBALL FIELDS-LONG MEADOWS (B073-211M),32000,0,32000
42,CA200KG01,Bowman Recom's,32000,0,32000
850,SEN002148,COMBINED SEWERS IN CHAMBERS ST - WEST ST & BROADWAY,32000,0,32000
42,CC009-005,North Academic Center WHCR Radio,32000,0,32000
850,PV354MARQ,RTC - American Airlines Theater Digital Signage Marquee,32000,0,32000
850,LNXEA08BX,BRONX - HVAC @ 6 Branch Libraries,32000,0,32000
42,BA040-098,Renovate Natural Science Lab,32000,0,32000
850,PV034-IT2,AMNH: American Museum of Natural History - IT Upgrade PH2,32000,0,32000
801,PWD9NICK,FA - St. Nicholas Neighborhood Corporation,31000,0,31000
850,QED1004,DISTRIBUTION WATER MAIN EXTENSION,31000,0,31000
856,PW308HS,390 KENT AVE- HYDRAULIC SHEAR FOR DFMC SHOPS,31000,0,31000
850,HLDNSBARN,ST BARNABAS HOSPITAL DIAGNOSTIC IMAGING SYSTEM,31000,0,31000
850,PV467-LIC,LICCA - LIC Cultural Alliance wayfinding and signage projec,31000,0,31000
850,PV467CT6W,FAB - Creative Time Buildout of Condo 6W @ 59-61 E. 4th,31000,0,31000
126,PV467-NBT,NBT - National Black Theater Equipment Purchase,31000,0,31000
856,PW326BIC,"BIC - 100 CHURCH ST, MANH",31000,0,31000
42,ST009-006,Cyber Commons Library,31000,0,31000
126,PV205TRAM,NYBG - NY Botanical Garden - TRAM PURCHASE,31000,0,31000
42,HU021-008,BROADCAST MEDIA CENTER,31000,0,31000
850,HH112CGKM,EXTERIOR UPGRADE,30000,0,30000
71,HH112KEST,Kenton Hall Additional Stairway,30000,0,30000
850,PV467-IS2,INTREPID SEA AIR SPACE MUSEUM - VISITOR SERVICES,30000,0,30000
111,CH16INFR,CHANNEL 16 INFRASTRUCTURE,30000,0,30000
42,ST028-014,Purchase of Maintenance Equipment,30000,0,30000
850,PV279NYCC,NYCC - New York City Center Theater Renovation Phase I,30000,0,30000
846,P-4BCSGC1,QUEENS - ELEC OFFICIALS BLDG REQ - GC QG-608MA,30000,0,30000
850,PV467SYM2,SSP - Symphony Space Infrastructure Improvements Phase III,30000,0,30000
801,PWRCKWAT,Rockaway Waterfront Alliance-Firehouse for Sustain Envi.,30000,0,30000
846,P-2BKPL13,BROOKLYN PLAYGD-WINGATE & GLENWOOD BG-612M,30000,0,30000
850,PW77TLCF,TLC - WOODSIDE INSPECTION FACILITY PERIMETER FENCE,30000,0,30000
850,CO284SW,111 CENTRE STREET - RECONSTRUCTION OF THE SIDEWALK,30000,0,30000
57,F212ROUTE,CISCO SYSTEMS ROUTERS,30000,0,30000
56,PO79BMAHC,GARAGE RENOVATION AT ESU AND 26TH PCT,30000,0,30000
850,SEK002337,CATCH BASIN #12,30000,0,30000
801,PV263MOH3,MOH - Metropolitan Opera - Renovation of Fly System Project,30000,0,30000
856,CO81ADA,31 CHAMBERS ST.- ADA COMPLIANCE,30000,0,30000
850,SEQ200561,Storm Sewer Extension in 91st Road,30000,0,30000
846,P-4BCSEL1,QUEENS - ELEC OFFICIALS BLDG REQ - ELEC QG-708M,30000,0,30000
850,HH112HMEU,HARLEM I MEN'S RESIDENCE EXTERIOR UPGRADE,30000,0,30000
856,PW326APL1,61 BROADWAY- FLRS. 2 & 5 Judge's Chambers,0,30000,30000
126,PV329PLAY,Playwrights Horizons Inc - Theatrical Lighting System,30000,0,30000
846,P-1SHOEPK,Shoelace Park Entrance Restoration X004-108M,30000,0,30000
850,HL82SINAM,MOUNT SINAI HOSPITAL - RENOVATION,30000,0,30000
37,LNMA11NEQ,System Wide:Network Equipment -Technology,29000,0,29000
858,DOIT8CMWN,DoITT: Citywide Wireless Mobile Network FY08,29000,0,29000
846,P-3BDREQ6,REQUIREMENTS - MANHATTAN MG-106M,0,29000,29000
846,P-1CROUL6,Van Cortlandt Park - Old Croton Aqueduct Trail Phase 2,29000,0,29000
56,POX46LOT,46TH PCT PARKING LOT UPGRADE,29000,0,29000
111,CCRB8DAR,CCRB Digital Audio Recording System,29000,0,29000
856,CO281BOIL,120 SCHERMERHORN ST.- BOILER FEED WATER SYSTEM REPLACEMENT,29000,0,29000
856,PW308DMFM,DCA MAILROOM FOLDING MACHINE,29000,0,29000
801,LCBRIDGE,FA - Lincoln Center Bridges,29000,0,29000
850,PVARCROOF,FAB - ARC - 59-61 E. 4th St. Roof,29000,0,29000
850,PWD9MART,HETRICK-MARTIN INSTITUTE IT UPGRADE,29000,0,29000
850,DDC-MRBU,Various Building Upgrades,29000,0,29000
841,HBPK92K,92nd STREET PEDESTRIAN BRIDGE OVER BELTPARKWAY,28000,0,28000
801,CONEYTOPO,Coney Island Topo Survey,28000,0,28000
850,PV467ROU2,RTC - Roundabout Theatre Company Studio 54 Equipment,28000,0,28000
850,LBCA07DKR,DYKER - Branch Rehabilitation,28000,0,28000
850,PV341PS28,SIHS - Roof Renovation at PS28 Located at SIHS,28000,0,28000
850,PV022IFS5,MMA - Met Museum Infrastructure Upgrade PH 5 Sprinklers,28000,0,28000
850,LQRAVUPK,RAVENSWOOD UNIVERSAL PRE-K,28000,0,28000
850,RED-365,60 TRUNK WM IN FRONT ST FROM BAY ST & VANDERBILT AV,28000,0,28000
126,PV176-ITF,WCS - Bronx Zoo Parking Lot Improvements Design,28000,0,28000
846,P-3BAREQ6,REQUIREMENTS - MANHATTAN MG-105MR,28000,0,28000
858,DOIT3OPEN,DoITT Open Data Project,28000,0,28000
57,F212LAN12,Technology System Upgrades,28000,0,28000
850,HWMWTCA6A,"RECONSTRUCTION OF BROADWAY, ETC",10000,18000,28000
846,P-6TRAILA,FY10 Lifeguard Facilities & CS (CNYG-1510M),28000,0,28000
846,P-2BOIL11,Recreation Center in the Borough of BK Boilers BG-611M,28000,0,28000
846,P-4PLGR9B,FY09 Playgrounds (QG-607MR),28000,0,28000
846,P-3PL12A1,"Reconstruction of plgr(Dante & Tucker Sqr), MG-112M",28000,0,28000
846,P-3PNYT09,FY13 Street Tree Planting Manhattan CB 1-12 Fall- MG-412M,28000,0,28000
801,PWDGLBT,Services and Advocacy for GLBT Elders,27000,0,27000
826,HP-3R,RECONSTRUCTION OF EXISTING DIGESTERS AT HUNTS POINT WPCP,27000,0,27000
71,HHCN001MC,AIR CONDITIONING SYSTEM,27000,0,27000
846,P-405JVBC,JUNIPER BOCCI COURT Q102-111M,27000,0,27000
850,PV467-DAN,DNA - Dance Space Center Relocation / Expansion,27000,0,27000
850,HL82PPNY2,PLANNED PARENTHOOD OF NYC,27000,0,27000
801,P-1YANKWM,Yankee Stadium Water Main,27000,0,27000
850,LNEA08MH2,MANHATTAN - HVAC @ Four Branch Libraries,27000,0,27000
846,P-217HMZE,Light Poles @ Harry Maze Playgrd(SIP -State Grant) B285-110M,27000,0,27000
806,HAM14MISC,MIDDLETOWN SECURITY ENHANCEMENTS,27000,0,27000
850,PWDNTHJBI,JBI INTERNATIONAL - LIBRARY CAPITAL EQUIPMENT REQUEST,27000,0,27000
856,PW308FSPR,FISA - Printers,26000,0,26000
846,P-1YANK18,Macomb's Bridge - pedestrian path X030-111M,26000,0,26000
856,PW193LB,1 CENTRE ST. - HUMAN CAPITAL LONG BEACH,26000,0,26000
850,PO79MOU1,MOUNTED UNIT RENOVATION,26000,0,26000
801,PV467-ARS,"FA - Baryshnikov Dance Center Acquisition/Renovation, W37th",26000,0,26000
858,DOIT2RMSI,DoITT Resource Management SI,26000,0,26000
111,OPA5OPA2,OPA Blade Servers and 3PAR Storage,26000,0,26000
856,ENERG027,"DSNY - 08-034; Bronx 12 District Garage Lighting",26000,0,26000
111,PO-D185K,STATEN ISLAND SURVEILLANCE CAMERAS,26000,0,26000
856,E09-00006,"DPR - 09-047: Central Park Zoo, 830 5th Avenue",26000,0,26000
850,CITYLIGHT,CITY LIGHTS - STREET LIGHTING PROJECTS,26000,0,26000
56,PO79BMAIA,44TH PCT HVAC REPLACEMENT,26000,0,26000
846,SANDY5-42,Sandy-Conference House Barrier Rail RG-212M WO6,0,26000,26000
801,COMMSOLU,Common Ground Communities DBA Community Solutions,26000,0,26000
858,DOIT7CHCB,DoITT City Hall Lan Cabling Upgrade Project,26000,0,26000
850,PV467-AL2,ALV - ALVIN AILEY DANCE FOUNDATION - PHASE 2,26000,0,26000
801,APOLLO,FA - Apollo Theater Renovation,25000,0,25000
850,LNTGRENO,THROGS NECK BRANCH RENOVATION,25000,0,25000
858,DOIT7EDS,DoITT Enterprise Directory Upgrades,25000,0,25000
126,PVNYTWEQ,FAB - NY Theatre Workshop - Set Shop Initial Outfitting,25000,0,25000
850,HBPED300Q,"PED BRIDGES- 55AV, 94ST, 167ST, 71AV(Q), W155ST(M), 204ST(X)",25000,0,25000
37,LNEA11STK,SYSTEMWIDE - Server Virtualization,25000,0,25000
850,SEQ002529,COMB SEWERS IN SANFORD AV - FRAME PL & COLLEGE POINT BLVD,25000,0,25000
57,F1-BASES,SUBBASES,25000,0,25000
846,P-2TREE05,FY11 Street Trees (BG-2209MR),25000,0,25000
850,SER002225,SANITARY SEWERS IN ANNADALOE RD - WOLCOTT AV AND ARDEN AV,25000,0,25000
96,HRDN918,Korean American Family Service Center - Emergency Shelter,25000,0,25000
850,PV467-N42,NEW42 - New 42nd St - 2008 Renovation,25000,0,25000
850,HL82D026A,Exterior Rehab at the Central Harlem HC,25000,0,25000
850,SEQ200419,STORM SEWER IN 231 ST - S CONDUIT AV AND LANSING AV,25000,0,25000
850,HW2CR13A,CITYWIDE MILLING - BROOKLYN AND STATEN ISLAND,25000,0,25000
841,TFM50310,"INSTALLATION OF S-POLE LIGHTING-261 BROOME STREET,MANH",25000,0,25000
850,LBCA00KHY,KINGS HIGHWAY - Branch Rehabilitation and Expansion,25000,0,25000
806,HAM14EGSE,EASTCHESTER GARDENS SECURITY ENHANCEMENTS,25000,0,25000
801,PV489-PLZ,LCPA - Plaza Public Area Lighting and Equipment,25000,0,25000
850,HL82AIRSY,AIR BALANCING SYSTEMS AT THE BUREAU OF LABS,25000,0,25000
850,HH115JEBR,JENNIE CLARK BLD UPGRADE,25000,0,25000
72,C75NCPUMP,INSTALLATION OF DOMESTIC WATER BOOSTER PUMP AT NIC,25000,0,25000
841,TFD503-18,165TH BID STREET -MALL LIGHTING: 165TH ST & JAMAICA AVE.,25000,0,25000
801,PWDJBOD,JEWISH BOARD OF FAMILY AND CHILDREN' S SERVICES,25000,0,25000
846,P-3PLG11A,FY11 Playgrounds Requirements (MG-211M),25000,0,25000
850,HH112PHVT,PAMOJA HOUSE- VENTILATION SYSTEM AT DINING & RECREATION ARE,25000,0,25000
801,HEREARTS,FA - HERE Art Center's Building Renovation,25000,0,25000
850,PWMLEGAL,NEW YORK LEGAL ASSISTANCE GROUP,25000,0,25000
846,P-217HVAC,WYCKOFF HOUSE -HVAC B376-114MA,25000,0,25000
858,ECTPCMDB,ECTP Enterprise Service Management,25000,0,25000
858,DOITXDESM,DoITT: Enterprise System Management,25000,0,25000
850,HWQ121B3,RECONSTRUCTION OF SOUTH JAMAICA AREA,25000,0,25000
850,LBM08WBRF,WILLIAMSBURG - Roof Replacment,25000,0,25000
850,HLMTSIN,"MOUNT SINAI HOSPITAL,QUEENS CAMPUS",25000,0,25000
57,SANDVSAND,SAND RIG - HURRICANE SANDY,-3000,28000,25000
819,75201501,SEA VIEW: ROAD PAVING WITHIN THE SEAVIEW HOSPITAL CAMPUS,25000,0,25000
850,SEK002380,"Combined relief sewer & WM replac. at 7ST B/T 3 & 4 AV, B",25000,0,25000
856,PW19315A,1 CENTRE ST.- 15 FL CITYSTORE AND CITY GRAPHICS,25000,0,25000
801,JAMECODEV,FA - GDJC Transportation Center Intermodal Facilities,25000,0,25000
850,HWR986B,IMPROVE 2 FOREST HILL ROAD INTERSECTION,25000,0,25000
850,CSD999YVY,YELED V' YALDA PURCHASE LOT FOR CONSTRUCTION OUTDOOR REC,25000,0,25000
806,HAM12BHTV,BETANCES HOUSES SECURITY CAMERAS,25000,0,25000
850,HH115NELX,NELSON AVENUE EXTERIOR UPGRADE,25000,0,25000
850,SEQ200486,STRM & SAN SEWER EXT & REPL AT 33 RD B/T 210 ST & 212 ST ETC,25000,0,25000
111,DOF5BTSPS,DOF Business Tax System Development - Servers and Storage,25000,0,25000
111,COMPXAMS,Comptroller - Audit Management System,24000,0,24000
850,HWK1130A,BRT NOSTRAND AVE PHASE 2 NORTH OF FLUSHING/SOUTH OF ATLANTIC,5000,19000,24000
846,P-111BFIT,Bronx Park East - fitness area (X002-114M),24000,0,24000
850,PV501-EMR,PS 1 - Exterior Reconstruction,24000,0,24000
846,P-6PNYG18,PlaNYC FY13 Greenstreets - Citywide CNYG-1013M,24000,0,24000
126,PV417-BCP,BCP - BK Center for Performing Arts- Lighting & Sound Syste,24000,0,24000
846,P-206DGPK,THOMAS GREENE PLAYGROUND RENOVATION B145-111M,24000,0,24000
850,PV467-RSE,DXPL - DIXON PLACE BASEMENT RECONS. & EQUIPMENT PURCHASE,24000,0,24000
846,P-2BTREE7,TREE PLANTING - BROOKLYN BG-806M,24000,0,24000
846,P-6BPOOL4,POOLS - PLUMBING CNYG-704M,24000,0,24000
858,DOIT4COIB,DoITT COIB EFDS (Electronic Financial Disclosures System),24000,0,24000
850,PV467-RAE,PRTT - Puerto Rican Traveling Theater Renovation/Eqpt.,24000,0,24000
846,P-2GRANDT,Grand Street DMA Trees and Tree Guards,24000,0,24000
819,67201501,COLER: NEW ASPHALT AND CEMENT CURBING REPLACEMENT,24000,0,24000
801,RE25-004,FA - Courts & Sports at Pier 36,24000,0,24000
850,LNDCIRENO,CITY ISLAND - Roof Replacement,24000,0,24000
827,S136-332I,Brooklyn 12 Sound Attenuation Wall,24000,0,24000
801,YTHPOOL,FA Youth Center Pool Renovation,24000,0,24000
846,P-501CLPH,CLOVE LAKES PK- COMFORT STATION & STORAGE FACILITY R005-1,24000,0,24000
42,YC072-002,SOPHIE DAVIS SCHOOL DNS SEQUENCER,23000,0,23000
846,P-6REC07A,FY07 Recreation and Nature Centers (GC) CNYG-1707MA,23000,0,23000
